State,ZipCode,TaxRegionName,StateRate,EstimatedCombinedRate,EstimatedCountyRate,EstimatedCityRate,EstimatedSpecialRate,RiskLevel
SD,57366,PARKSTON,0.045000,0.065000,0,0.020000,0,3
SD,57367,PICKSTOWN,0.045000,0.065000,0,0.020000,0,1
SD,57368,PLANKINTON,0.045000,0.065000,0,0.020000,0,1
SD,57369,"CHARLES MIX",0.045000,0.045000,0.000000,0,0,2
SD,57370,BRULE,0.045000,0.045000,0.000000,0,0,2
SD,57371,HAND,0.045000,0.045000,0.000000,0,0,1
SD,57373,HAND,0.045000,0.045000,0.000000,0,0,1
SD,57374,MCCOOK,0.045000,0.045000,0.000000,0,0,1
SD,57375,AURORA,0.045000,0.045000,0.000000,0,0,1
SD,57376,TRIPP,0.045000,0.065000,0,0.020000,0,1
SD,57379,BEADLE,0.045000,0.045000,0.000000,0,0,1
SD,57380,"CHARLES MIX",0.045000,0.045000,0.000000,0,0,2
SD,57381,HAND,0.045000,0.045000,0.000000,0,0,3
SD,57382,"WESSINGTON SPRINGS",0.045000,0.065000,0,0.020000,0,1
SD,57383,AURORA,0.045000,0.045000,0.000000,0,0,1
SD,57384,BEADLE,0.045000,0.045000,0.000000,0,0,1
SD,57385,WOONSOCKET,0.045000,0.065000,0,0.020000,0,1
SD,57386,YALE,0.045000,0.055000,0,0.010000,0,1
SD,57399,"HURON BUSINESS IMPROVEMENT DISTRICT NO. 1",0.045000,0.065000,0.000000,0.020000,0.000000,1
SD,57401,ABERDEEN,0.045000,0.065000,0,0.020000,0,3
SD,57402,ABERDEEN,0.045000,0.065000,0,0.020000,0,1
SD,57420,POTTER,0.045000,0.045000,0.000000,0,0,1
SD,57421,MARSHALL,0.045000,0.045000,0.000000,0,0,1
SD,57422,DAY,0.045000,0.045000,0.000000,0,0,1
SD,57424,SPINK,0.045000,0.045000,0.000000,0,0,2
SD,57426,BROWN,0.045000,0.045000,0.000000,0,0,2
SD,57427,BROWN,0.045000,0.045000,0.000000,0,0,1
SD,57428,BOWDLE,0.045000,0.065000,0,0.020000,0,1
SD,57429,BRENTFORD,0.045000,0.045000,0.000000,0.000000,0,1
SD,57430,BRITTON,0.045000,0.065000,0,0.020000,0,5
SD,57432,BROWN,0.045000,0.045000,0.000000,0,0,2
SD,57433,BROWN,0.045000,0.045000,0.000000,0,0,3
SD,57434,CONDE,0.045000,0.065000,0,0.020000,0,3
SD,57435,CRESBARD,0.045000,0.045000,0.000000,0.000000,0,1
SD,57436,SPINK,0.045000,0.045000,0.000000,0,0,1
SD,57437,EUREKA,0.045000,0.065000,0,0.020000,0,5
SD,57438,FAULKTON,0.045000,0.065000,0,0.020000,0,5
SD,57439,BROWN,0.045000,0.045000,0.000000,0,0,1
SD,57440,SPINK,0.045000,0.045000,0.000000,0,0,2
SD,57441,BROWN,0.045000,0.045000,0.000000,0,0,2
SD,57442,GETTYSBURG,0.045000,0.065000,0,0.020000,0,3
SD,57445,GROTON,0.045000,0.065000,0,0.020000,0,3
SD,57446,HECLA,0.045000,0.055000,0,0.010000,0,1
SD,57448,HOSMER,0.045000,0.065000,0,0.020000,0,1
SD,57449,BROWN,0.045000,0.045000,0.000000,0,0,1
SD,57450,HOVEN,0.045000,0.065000,0,0.020000,0,1
SD,57451,EDMUNDS,0.045000,0.045000,0.000000,0,0,1
SD,57452,WALWORTH,0.045000,0.045000,0.000000,0,0,1
SD,57454,LANGFORD,0.045000,0.065000,0,0.020000,0,1
SD,57455,LEBANON,0.045000,0.045000,0.000000,0.000000,0,1
SD,57456,MCPHERSON,0.045000,0.045000,0.000000,0,0,1
SD,57457,MCPHERSON,0.045000,0.045000,0.000000,0,0,1
SD,57460,BROWN,0.045000,0.045000,0.000000,0,0,1
SD,57461,SPINK,0.045000,0.045000,0.000000,0,0,1
SD,57465,SPINK,0.045000,0.045000,0.000000,0,0,2
SD,57466,FAULK,0.045000,0.045000,0.000000,0,0,1
SD,57467,HAND,0.045000,0.045000,0.000000,0,0,1
SD,57468,DAY,0.045000,0.045000,0.000000,0,0,1
SD,57469,REDFIELD,0.045000,0.065000,0,0.020000,0,2
SD,57470,HAND,0.045000,0.045000,0.000000,0,0,1
SD,57471,EDMUNDS,0.045000,0.045000,0.000000,0,0,1
SD,57472,WALWORTH,0.045000,0.045000,0.000000,0,0,3
SD,57473,FAULK,0.045000,0.045000,0.000000,0,0,1
SD,57474,STRATFORD,0.045000,0.065000,0,0.020000,0,2
SD,57475,POTTER,0.045000,0.045000,0.000000,0,0,1
SD,57476,SPINK,0.045000,0.045000,0.000000,0,0,2
SD,57477,TURTON,0.045000,0.045000,0.000000,0.000000,0,1
SD,57479,WARNER,0.045000,0.065000,0,0.020000,0,1
SD,57481,BROWN,0.045000,0.045000,0.000000,0,0,2
SD,57501,PIERRE,0.045000,0.065000,0.000000,0.020000,0.000000,10
SD,57520,SULLY,0.045000,0.045000,0.000000,0,0,1
SD,57521,BELVIDERE,0.045000,0.065000,0,0.020000,0,1
SD,57522,BLUNT,0.045000,0.055000,0,0.010000,0,2
SD,57523,BURKE,0.045000,0.065000,0,0.020000,0,2
SD,57528,TRIPP,0.045000,0.045000,0.000000,0,0,1
SD,57529,TRIPP,0.045000,0.045000,0.000000,0,0,3
SD,57531,JONES,0.045000,0.045000,0.000000,0,0,1
SD,57532,"FORT PIERRE",0.045000,0.065000,0.000000,0.020000,0.000000,1
SD,57533,GREGORY,0.045000,0.065000,0,0.020000,0,4
SD,57534,TRIPP,0.045000,0.045000,0.000000,0,0,1
SD,57536,HUGHES,0.045000,0.045000,0.000000,0,0,2
SD,57537,STANLEY,0.045000,0.045000,0.000000,0,0,1
SD,57538,HERRICK,0.045000,0.045000,0.000000,0.000000,0,1
SD,57540,HYDE,0.045000,0.045000,0.000000,0,0,1
SD,57541,TRIPP,0.045000,0.045000,0.000000,0,0,1
SD,57543,KADOKA,0.045000,0.065000,0,0.020000,0,1
SD,57544,KENNEBEC,0.045000,0.065000,0,0.020000,0,1
SD,57547,"JACKSON CO PINE RIDGE",0.000000,0.045000,0.000000,0,0.045000,1
SD,57548,LYMAN,0.045000,0.045000,0.000000,0,0,1
SD,57551,BENNETT,0.045000,0.045000,0.000000,0,0,1
SD,57552,HAAKON,0.045000,0.045000,0.000000,0,0,1
SD,57553,HAAKON,0.045000,0.045000,0.000000,0,0,1
SD,57555,"TODD CO",0.000000,0.045000,0.000000,0,0.045000,4
SD,57559,MURDO,0.045000,0.065000,0,0.020000,0,3
SD,57560,"TODD CO",0.000000,0.045000,0.000000,0,0.045000,1
SD,57562,JONES,0.045000,0.045000,0.000000,0,0,1
SD,57563,"TODD CO",0.000000,0.045000,0.000000,0,0.045000,1
SD,57564,ONIDA,0.045000,0.065000,0,0.020000,0,2
SD,57566,"TODD CO",0.000000,0.045000,0.000000,0,0.045000,1
SD,57567,HAAKON,0.045000,0.045000,0.000000,0,0,1
SD,57568,LYMAN,0.045000,0.045000,0.000000,0,0,1
SD,57569,LYMAN,0.045000,0.045000,0.000000,0,0,1
SD,57570,"TODD CO",0.000000,0.045000,0.000000,0,0.045000,1
SD,57571,GREGORY,0.045000,0.045000,0.000000,0,0,2
SD,57572,"TODD CO",0.000000,0.045000,0.000000,0,0.045000,2
SD,57574,BENNETT,0.045000,0.045000,0.000000,0,0,1
SD,57576,LYMAN,0.045000,0.045000,0.000000,0,0,1
SD,57577,"JACKSON CO PINE RIDGE",0.000000,0.045000,0.000000,0,0.045000,2
SD,57579,"WHITE RIVER",0.045000,0.065000,0,0.020000,0,1
SD,57580,WINNER,0.045000,0.065000,0,0.020000,0,8
SD,57584,TRIPP,0.045000,0.045000,0.000000,0,0,1
SD,57585,MELLETTE,0.045000,0.045000,0.000000,0,0,1
SD,57601,MOBRIDGE,0.045000,0.065000,0,0.020000,0,4
SD,57620,PERKINS,0.045000,0.045000,0.000000,0,0,6
SD,57621,"CORSON CO",0.000000,0.045000,0.000000,0,0.045000,1
SD,57622,"ZIEBACH CO",0.000000,0.045000,0.000000,0,0.045000,1
SD,57623,"DEWEY CO",0.000000,0.045000,0.000000,0,0.045000,1
SD,57625,"EAGLE BUTTE (DEWEY CO)",0.000000,0.065000,0.000000,0.020000,0.045000,1
SD,57626,"ZIEBACH CO",0.000000,0.045000,0.000000,0,0.045000,7
SD,57630,"DEWEY CO",0.000000,0.045000,0.000000,0,0.045000,1
SD,57631,WALWORTH,0.045000,0.045000,0.000000,0,0,1
SD,57632,CAMPBELL,0.045000,0.045000,0.000000,0,0,1
SD,57633,ISABEL,0.000000,0.065000,0.000000,0.020000,0.045000,1
SD,57634,"CORSON CO",0.000000,0.045000,0.000000,0,0.045000,1
SD,57636,"DEWEY CO",0.000000,0.045000,0.000000,0,0.045000,1
SD,57638,LEMMON,0.045000,0.065000,0,0.020000,0,4
SD,57639,"CORSON CO",0.000000,0.045000,0.000000,0,0.045000,1
SD,57640,PERKINS,0.045000,0.045000,0.000000,0,0,1
SD,57641,"CORSON CO",0.000000,0.045000,0.000000,0,0.045000,1
SD,57642,MCLAUGHLIN,0.000000,0.065000,0.000000,0.020000,0.045000,1
SD,57644,PERKINS,0.045000,0.045000,0.000000,0,0,5
SD,57645,"CORSON CO",0.000000,0.045000,0.000000,0,0.045000,1
SD,57646,CAMPBELL,0.045000,0.045000,0.000000,0,0,2
SD,57648,CAMPBELL,0.045000,0.045000,0.000000,0,0,1
SD,57649,PERKINS,0.045000,0.045000,0.000000,0,0,5
SD,57650,HARDING,0.045000,0.045000,0.000000,0,0,1
SD,57651,HARDING,0.045000,0.045000,0.000000,0,0,1
SD,57652,"DEWEY CO",0.000000,0.045000,0.000000,0,0.045000,1
SD,57656,"DEWEY CO",0.000000,0.045000,0.000000,0,0.045000,1
SD,57657,"CORSON CO",0.000000,0.045000,0.000000,0,0.045000,1
SD,57658,"CORSON CO",0.000000,0.045000,0.000000,0,0.045000,1
SD,57659,"CORSON CO",0.000000,0.045000,0.000000,0,0.045000,1
SD,57660,"CORSON CO",0.000000,0.045000,0.000000,0,0.045000,1
SD,57661,"DEWEY CO",0.000000,0.045000,0.000000,0,0.045000,1
SD,57701,"RAPID CITY BUSINESS IMPROVEMENT DISTRICT NO. 1",0.045000,0.065000,0.000000,0.020000,0.000000,4
SD,57702,"RAPID CITY BUSINESS IMPROVEMENT DISTRICT NO. 1",0.045000,0.065000,0.000000,0.020000,0.000000,5
SD,57703,PENNINGTON,0.045000,0.045000,0.000000,0,0,1
SD,57706,"BOX ELDER",0.045000,0.065000,0,0.020000,0,1
SD,57709,"RAPID CITY BUSINESS IMPROVEMENT DISTRICT NO. 1",0.045000,0.065000,0.000000,0.020000,0.000000,1
SD,57714,BENNETT,0.045000,0.045000,0.000000,0,0,1
SD,57716,BENNETT,0.045000,0.045000,0.000000,0,0,1
SD,57717,"BELLE FOURCHE",0.045000,0.065000,0,0.020000,0,4
SD,57718,MEADE,0.045000,0.045000,0.000000,0,0,2
SD,57719,"BOX ELDER",0.045000,0.065000,0,0.020000,0,1
SD,57720,HARDING,0.045000,0.045000,0.000000,0,0,1
SD,57722,"BUFFALO GAP",0.045000,0.045000,0.000000,0.000000,0,1
SD,57724,"CAMP CROOK",0.045000,0.055000,0,0.010000,0,1
SD,57725,PENNINGTON,0.045000,0.045000,0.000000,0,0,2
SD,57730,CUSTER,0.045000,0.065000,0.000000,0.020000,0.000000,7
SD,57732,"DEADWOOD BUSINESS IMPROVEMENT DISTRICT NO. 7",0.045000,0.065000,0.000000,0.020000,0.000000,3
SD,57735,EDGEMONT,0.045000,0.065000,0,0.020000,0,6
SD,57737,MEADE,0.045000,0.045000,0.000000,0,0,1
SD,57738,FAIRBURN,0.045000,0.045000,0.000000,0.000000,0,2
SD,57741,MEADE,0.045000,0.045000,0.000000,0,0,1
SD,57744,CUSTER,0.045000,0.045000,0.000000,0,0,4
SD,57745,PENNINGTON,0.045000,0.045000,0.000000,0,0,4
SD,57747,"HOT SPRINGS BUSINESS IMPROVEMENT DISTRICT NO. 1",0.045000,0.065000,0.000000,0.020000,0.000000,4
SD,57748,MEADE,0.045000,0.045000,0.000000,0,0,4
SD,57750,JACKSON,0.045000,0.045000,0.000000,0,0,3
SD,57751,KEYSTONE,0.045000,0.065000,0,0.020000,0,1
SD,57752,BENNETT,0.045000,0.045000,0.000000,0,0,1
SD,57754,LEAD,0.045000,0.065000,0,0.020000,0,2
SD,57755,HARDING,0.045000,0.045000,0.000000,0,0,1
SD,57756,BENNETT,0.045000,0.045000,0.000000,0,0,1
SD,57758,MEADE,0.045000,0.045000,0.000000,0,0,4
SD,57759,LAWRENCE,0.045000,0.045000,0.000000,0,0,1
SD,57760,BUTTE,0.045000,0.045000,0.000000,0,0,5
SD,57761,"NEW UNDERWOOD",0.045000,0.065000,0,0.020000,0,2
SD,57762,BUTTE,0.045000,0.045000,0.000000,0,0,2
SD,57763,OELRICHS,0.045000,0.045000,0.000000,0.000000,0,1
SD,57764,"OGLALA LAKOTA CO",0.000000,0.045000,0.000000,0,0.045000,1
SD,57766,"FALL RIVER",0.045000,0.045000,0.000000,0,0,1
SD,57767,PENNINGTON,0.045000,0.045000,0.000000,0,0,2
SD,57769,MEADE,0.045000,0.045000,0.000000,0,0,5
SD,57770,"OGLALA LAKOTA CO",0.000000,0.045000,0.000000,0,0.045000,1
SD,57772,BENNETT,0.045000,0.045000,0.000000,0,0,1
SD,57773,PRINGLE,0.045000,0.065000,0,0.020000,0,1
SD,57775,PENNINGTON,0.045000,0.045000,0.000000,0,0,3
SD,57776,HARDING,0.045000,0.045000,0.000000,0,0,1
SD,57779,LAWRENCE,0.045000,0.045000,0.000000,0,0,1
SD,57780,PENNINGTON,0.045000,0.045000,0.000000,0,0,3
SD,57782,"FALL RIVER",0.045000,0.045000,0.000000,0,0,1
